WiseMetering realtime, exported on November 19, 2016 17:48, by Pedro Castanheira of Vodafone.;;;;;;;;;;;;;;;;;;;;
From January 01, 2016 00:00 to September 30, 2016 23:59, with a rate of 15 minutes.;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
weekday;day;month;year;time;EA+ OMCs (KWh);EA+ GERAL 1 RAN (KWh);EA+ BVTP0 (KWh);EA+ GERAL 2 RAN (KWh);EA+ GERAL CMB (KWh);EA+ GERAL PDG (KWh);EA+ GERAL FAR (KWh);EA+ GERAL 1 SNT (KWh);EA+ QGD 2 ALF1P-1 (KWh);EA+ GERAL MAT (KWh);EA+ Q.INV1 FNC (KWh);EA+ GERAL AVR (KWh);EA+ QGD 1 ALF1P-1 (KWh);EA+ GERAL PTM (KWh);EA+ GERAL 2 SNT (KWh);EA+ GERAL FMC (KWh)
Mon;20;06;2016;04:15;411,83;19;80,86;30;22;5,05;13,25;17,41;43;61;9,22;30,79;37;7;15,25;21
Mon;20;06;2016;04:30;414,76;19;79,78;32;22;8,09;13;17,94;43;60;8,6;28,08;41;6;15,26;21
Mon;20;06;2016;04:45;414,63;19;79,74;31;21;6,06;14;19,61;42;61;9,35;31,59;38;7;15,28;20
Mon;20;06;2016;05:00;407,14;18;78,89;32;20;6,06;15;16,63;42;61;8,86;28,54;37;7;15,16;21
Mon;20;06;2016;05:15;425,99;19;80,88;32;22;7,08;16;17,57;43;61;8,84;35,44;41;6;15,18;21
Mon;20;06;2016;05:30;417,11;18;78,49;30;21;6,06;15;20,83;43;61;9,39;35,05;37;6;15,3;21
Mon;20;06;2016;05:45;411,11;19;81,13;32;20;6,06;16;15,88;43;61;8,54;29,4;37;7;15,1;20
Mon;20;06;2016;06:00;414,67;20;79,7;31;21;7,08;15;16,55;43;60;9,29;28,8;41;7;15,26;20
Mon;20;06;2016;06:15;416,61;19;80,11;32;22;6,06;15;20,59;42;61;8,86;30,65;37;6;15,34;21
Mon;20;06;2016;06:30;409;20;79,31;31;20;7,08;15,5;15,69;42;61;8,73;27,5;38;7;15,19;21
Mon;20;06;2016;06:45;416,81;18;80,28;30;22;6,06;15;16,51;44;61;9,43;31,33;41;7;15,21;20
Mon;20;06;2016;07:00;414,37;18;80,88;32;21;5,05;15,5;20,36;43;61;8,49;30,74;37;5;15,35;21
Mon;20;06;2016;07:15;411,73;19;79,31;31;20;8,09;15;17,67;43;61;9,06;28,34;37;6;15,26;22
Mon;20;06;2016;07:30;425,77;18;81;32;22;6,06;13;18,54;43;61;8,92;36,14;41;7;15,1;23
Mon;20;06;2016;07:45;424,75;19;81,79;31;23;6,06;13;19,27;43;61;8,94;35,37;38;5;15,31;25
Mon;20;06;2016;08:00;431,63;20;81,66;32;22;7,08;13;19,06;43;61;9,73;35,72;39;6;15,38;27
Mon;20;06;2016;08:15;429,9;20;83,12;31;22;6,06;14;20,31;42;61;8,85;32,4;41;6;15,15;27
Mon;20;06;2016;08:30;434,08;20;85,31;32;19;6,06;14,5;23,03;43;61;9,57;29,79;38;6;19,82;27
Mon;20;06;2016;08:45;457,47;20;90,59;33;23;7,08;14,5;21,4;43;60;9,5;29,79;41;5;30,63;29
Mon;20;06;2016;09:00;457,47;19;91,08;32;22;6,06;14;22,94;44;61;8,89;35,63;43;7;22,86;28
Mon;20;06;2016;09:15;457,52;19;90,33;31;22;7,08;15;29,27;44;62;9,71;39,85;39;6;15,28;28
Mon;20;06;2016;09:30;466,15;22;91,52;33;22;6,06;14,5;29,83;44;61;8,75;42,56;40;7;14,91;29
Mon;20;06;2016;09:45;474,78;21;92,3;33;23;8,09;17,5;30;45;61;9,47;42,56;43;7;14,87;27
Mon;20;06;2016;10:00;474,29;20;93,03;32;21;7,08;17,5;30,46;43;61;9,3;45,95;42;7;14,98;30
Mon;20;06;2016;10:15;466,17;20;88,86;33;22;6,06;17,5;29,98;43;62;8,99;42,93;43;6;14,84;28
Mon;20;06;2016;10:30;474,75;20;89,13;33;24;8,09;17;30,48;44;61;9,81;43,22;43;7;15,01;30
Mon;20;06;2016;10:45;467,45;20;87,81;33;21;7,08;14;30,73;44;62;8,9;44,97;43;7;14,97;29
Mon;20;06;2016;11:00;473,7;20;90,12;33;23;6,06;14;31,12;44;62;9,61;46,89;43;7;14,89;29
Mon;20;06;2016;11:15;482,7;22;92,2;33;23;9,1;16,5;31,87;43;62;9,4;44,76;44;8;14,87;29
Mon;20;06;2016;11:30;476,76;22;92,86;34;23;6,06;16,5;31,57;44;61;9,1;42,81;44;6;14,86;29
Mon;20;06;2016;11:45;490,21;22;90,18;34;23;7,08;18;31,96;44;62;9,91;45,5;44;8;22,58;28
Mon;20;06;2016;12:00;493,59;23;90,97;34;23;8,09;17;32,28;43;62;8,88;46,25;45;7;24,12;29
Mon;20;06;2016;12:15;488,11;20;91,03;33;23;6,06;17;32,51;45;62;9,54;46,75;43;7;24,21;28
Mon;20;06;2016;12:30;491,74;21;91,09;33;23;7,08;17;33,07;44;62;9,45;46,83;43;8;24,23;29
Mon;20;06;2016;12:45;491,39;21;88,39;33;23;8,09;16,5;35,69;43;62;9,08;47,23;44;7;24,41;29
Mon;20;06;2016;13:00;485,92;23;87,64;32;23;5,05;16,5;36,82;44;62;9,95;45,59;44;7;20,36;29
Mon;20;06;2016;13:15;495,46;22;90,9;33;23;7,08;16;36,82;43;63;8,82;47,84;45;6;24,01;29
Mon;20;06;2016;13:30;500,97;22;92,57;32;24;7,08;14;38,98;44;65;9,63;46,59;44;7;24,13;30
Mon;20;06;2016;13:45;506,55;23;94,33;33;24;6,06;14;38,43;44;66;9,35;49,26;45;8;24,12;28
Mon;20;06;2016;14:00;506,56;22;95,76;33;23;7,08;14,5;38,36;43;69;9,28;49,26;44;7;24,34;27
Mon;20;06;2016;14:15;506,28;20;94,41;32;24;8,09;14,5;33,68;44;70;10,24;50,08;44;7;24,29;30
Mon;20;06;2016;14:30;507,44;21;94,56;33;24;7,08;15;36,04;44;70;9,13;49,33;44;8;24,3;28
Mon;20;06;2016;14:45;510,07;21;94,47;33;24;7,08;14;37,45;44;71;9,84;48,88;45;7;24,36;29
Mon;20;06;2016;15:00;507,16;22;93,84;32;25;8,09;15,5;36,45;44;66;9,21;48,88;44;8;24,2;30
Mon;20;06;2016;15:15;507,21;23;94,6;33;24;8,09;16;32,83;44;68;9,49;50,11;45;7;24,1;28
Mon;20;06;2016;15:30;520,67;23;95,71;33;24;7,08;16,5;36,4;44;65;9,6;61,81;44;7;24,58;29
Mon;20;06;2016;15:45;514,83;22;95,18;32;25;8,09;17,5;33,01;44;70;9,04;51,13;46;8;23,88;30
Mon;20;06;2016;16:00;509,2;23;93,75;33;25;8,09;16,5;36,18;44;65;9,94;49,05;46;7;24,69;28
Mon;20;06;2016;16:15;507,72;23;94,11;33;24;7,08;17,5;32,38;45;66;9,01;48,4;45;8;27,25;28
Mon;20;06;2016;16:30;499,89;22;91,75;32;25;8,09;16,5;32,26;43;63;9,55;49,58;46;8;24,16;29
Mon;20;06;2016;16:45;502,54;22;92,54;33;24;8,09;16;32,36;44;65;9,43;48,21;46;8;24,93;29
Mon;20;06;2016;17:00;515,4;21;91,23;33;23;7,08;17;36,15;43;63;9,04;61,47;46;9;27,43;28
Mon;20;06;2016;17:15;507,29;21;96;33;23;7,08;17;32,37;44;63;9,96;54,05;45;9;23,84;29
Mon;20;06;2016;17:30;506,86;22;94,45;33;24;8,09;16;32,13;44;66;8,71;49,71;46;8;24,78;30
Mon;20;06;2016;17:45;502,74;23;94,3;34;23;7,08;15;32;42;67;9,58;48,24;45;8;26,54;28
Mon;20;06;2016;18:00;492,42;23;89,36;34;24;7,08;13,5;27,5;43;66;8,71;48,48;45;8;27,8;27
Mon;20;06;2016;18:15;494,74;23;88,04;32;23;6,06;13,5;24,67;45;68;9,14;47,38;45;8;32,94;29
Mon;20;06;2016;18:30;484,84;22;87,77;33;24;6,06;13,5;22,59;43;62;9,01;46,77;45;9;33,13;28
Mon;20;06;2016;18:45;489,62;23;88,51;33;24;8,09;13,5;22,6;43;63;8,8;47,27;45;9;32,85;28
Mon;20;06;2016;19:00;480,34;22;86,55;32;21;5,05;13;22,34;44;63;9,51;46,79;44;9;33,1;29
Mon;20;06;2016;19:15;485,03;23;89,63;33;22;8,09;13,5;21,86;43;62;8,6;45,72;45;10;32,62;27
Mon;20;06;2016;19:30;482,05;21;89,21;32;24;6,06;13,5;22,06;43;64;9,29;46,45;40;10;32,48;29
Mon;20;06;2016;19:45;471,52;21;86,23;32;20;6,06;14;22,19;44;62;9;46,71;40;8;32,33;28
Mon;20;06;2016;20:00;474,2;20;85,5;32;24;8,09;13;21,53;44;62;8,84;44,98;42;9;32,27;27
Mon;20;06;2016;20:15;473,57;22;89,19;31;23;5,05;13;18,01;43;62;9,39;44,98;44;8;31,95;29
Mon;20;06;2016;20:30;478,46;22;88,43;32;20;7,08;16;21,05;44;62;8,51;43,55;45;8;31,85;29
Mon;20;06;2016;20:45;472,48;22;86,92;32;23;6,06;16;21,23;43;61;9,6;40,99;44;8;31,67;27
Mon;20;06;2016;21:00;473,76;22;90,56;31;22;7,08;15;21,23;44;62;8,58;37,62;44;9;31,69;28
Mon;20;06;2016;21:15;471,43;21;90,16;31;22;7,08;16;20,07;44;62;9,19;37,62;44;8;31,32;28
Mon;20;06;2016;21:30;461,95;21;87,52;33;23;6,06;15;17,64;44;62;9,02;37,85;40;8;30,86;27
Mon;20;06;2016;21:45;462,54;21;86,38;31;19;7,08;15,5;20,08;44;62;8,78;37,92;43;8;30,82;28
Mon;20;06;2016;22:00;460,16;20;86,23;31;23;6,06;15,5;16,88;44;61;9,46;35,81;45;8;30,22;28
Mon;20;06;2016;22:15;460,12;21;84,7;32;21;7,08;15;19,12;45;62;8,58;35,52;43;9;30,13;27
Mon;20;06;2016;22:30;449,2;22;84,34;31;22;5,05;14;17,39;42;61;9,17;37,23;39;7;30,02;28
Mon;20;06;2016;22:45;457,97;21;84,37;32;23;8,09;13;18,83;44;62;9,05;37,18;40;8;30,45;27
Mon;20;06;2016;23:00;456,75;22;86,05;32;21;5,05;13;16,55;44;62;8,68;38,15;42;8;30,27;28
Mon;20;06;2016;23:15;452,9;20;84,8;31;21;7,08;13;19,17;43;62;9,51;34,23;44;8;28,12;28
Mon;20;06;2016;23:30;448,45;20;83,79;31;22;6,06;13;16,83;44;61;8,84;34,1;44;8;27,83;28
Mon;20;06;2016;23:45;453,24;21;85,02;31;23;7,08;13;19,46;43;61;8,94;37,6;40;8;28,15;27
Tue;21;06;2016;00:00;450,17;19;85,25;31;22;6,06;13;16,25;43;62;9,4;36,24;42;8;27,96;29
Tue;21;06;2016;00:15;455,85;20;88,08;32;21;7,08;13;19,5;44;61;8,59;34,57;44;8;28,04;27
Tue;21;06;2016;00:30;446,85;20;85,23;31;22;6,06;13;16,22;44;61;9,32;36,26;40;8;27,76;27
Tue;21;06;2016;00:45;448,11;18;83,08;31;22;6,06;13,5;20,06;43;62;9,04;35,39;41;8;27,98;28
Tue;21;06;2016;01:00;443,56;17;83,96;32;20;7,08;13,5;15,9;44;61;8,73;34,43;44;7;27,97;27
Tue;21;06;2016;01:15;449,69;17;83,33;32;22;6,06;15,5;19,65;43;61;9,53;35,82;41;8;27,79;28
Tue;21;06;2016;01:30;448,84;18;87,88;32;22;7,08;15,5;16,01;43;61;8,48;34,01;41;7;27,88;28
Tue;21;06;2016;01:45;458,04;22;86,53;32;20;6,06;15,5;19,64;44;61;9,25;37,08;43;8;27,98;26
Tue;21;06;2016;02:00;451,41;21;84,79;31;22;7,08;15,5;16,33;43;61;9,13;36,02;42;8;27,57;27
Tue;21;06;2016;02:15;448,07;22;83,84;32;21;6,06;15;18,18;43;61;8,75;35,25;39;7;27,98;28
Tue;21;06;2016;02:30;446,6;21;85,14;31;20;6,06;15,5;17,36;43;61;9,47;35,25;39;8;27,81;27
Tue;21;06;2016;02:45;441,58;22;82,69;31;22;7,08;14,5;17,69;42;61;8,57;32,96;39;7,4;27,7;26
Tue;21;06;2016;03:00;447,85;20;85,39;30;22;5,05;15,5;18,15;43;61;9,5;34,02;43;7,4;27,83;26
Tue;21;06;2016;03:15;446,88;16;85,97;32;22;8,09;15;16,26;44;61;9,11;37,06;41;7,4;24,99;27
Tue;21;06;2016;03:30;447,96;22;84,78;32;21;6,06;13,5;19,33;43;61;8,72;37,06;40;7,4;24,11;28
Tue;21;06;2016;03:45;439,4;21;83,92;31;19;6,06;12;16,14;43;61;9,83;34,38;43;7,4;27,67;24
Tue;21;06;2016;04:00;444,32;22;83,86;31;22;8,09;13,5;19,59;43;61;9,85;32,66;41;7;27,77;22
Tue;21;06;2016;04:15;439,35;20;84,85;31;21;5,05;12,5;15,88;44;61;9,44;37,17;40;7;27,46;23
Tue;21;06;2016;04:30;426,5;16;86,34;31;21;7,08;13;15,4;43;60;8,15;35,77;43;8;16,76;22
Tue;21;06;2016;04:45;427,41;21;83,87;32;22;7,08;13;15,92;43;61;8,35;33,85;41;7;15,35;23
Tue;21;06;2016;05:00;427,37;21;84,45;30;20;6,06;13;21,87;42;61;8,17;35,59;39;8;15,22;22
Tue;21;06;2016;05:15;436,48;22;85,79;32;21;7,08;13;21,74;43;60;8,3;36,35;42;7;15,22;22
Tue;21;06;2016;05:30;429,81;19;85,12;30;22;5,05;13;22,12;43;61;8,28;32,93;43;7;15,31;23
Tue;21;06;2016;05:45;425,63;17;84,23;32;22;7,08;14;19,46;43;61;8,17;34,44;39;7;15,25;22
Tue;21;06;2016;06:00;430,02;22;84,07;31;21;6,06;14;20,05;42;61;8,26;35,4;41;7;15,18;22
Tue;21;06;2016;06:15;435,79;21;84,94;32;20;7,08;15;18,72;44;61;8,14;37,58;42;6;15,33;23
Tue;21;06;2016;06:30;432,49;21;85,43;30;22;6,06;15,5;17,1;43;60;8,29;39,83;39;8;15,26;22
Tue;21;06;2016;06:45;435,46;22;87,43;31;20;6,06;15,5;18,22;43;60;8,13;40,01;40;7;15,11;22
Tue;21;06;2016;07:00;443,58;21;84,62;31;21;8,09;15,5;20,29;43;61;8,31;41,46;43;7;15,33;23
Tue;21;06;2016;07:15;437,91;16;86,29;32;23;5,05;15,5;19,51;43;61;8,15;40,1;39;7;15,31;27
Tue;21;06;2016;07:30;439,81;20;86,29;31;20;7,08;15;21,89;43;61;8,31;38,08;38;7;15,16;28
Tue;21;06;2016;07:45;443,15;22;86,29;31;22;5,05;15;21,92;43;60;8,03;40,57;39;7;15,29;27
Tue;21;06;2016;08:00;445,67;21;86,29;31;23;7,08;14,4;23,22;43;61;8,4;40,93;39;7;15,35;25
Tue;21;06;2016;08:15;454,02;23;86,29;32;22;8,09;14,4;23,28;43;61;8,09;43,64;42;7;15,24;25
Tue;21;06;2016;08:30;453,27;22;86,29;32;23;4,04;14,4;19,33;43;61;8,15;45,92;42;7;20,15;25
Tue;21;06;2016;08:45;468,85;22;87,28;32;20;7,08;14,4;21,18;44;61;8,22;45,92;40;7;30,77;28
Tue;21;06;2016;09:00;470,71;22;90,55;31;23;7,08;14,4;24,52;43;61;8,4;50;43;6;19,77;27
Tue;21;06;2016;09:15;477,17;23;90,91;33;24;6,06;14,5;30;45;61;8,48;49,44;44;8;14,78;25
Tue;21;06;2016;09:30;476,93;22;92,78;34;20;7,08;14,5;29,73;44;61;8,43;49,46;45;8;14,96;26
Tue;21;06;2016;09:45;479,18;23;93,22;32;24;5,05;14;29,84;45;61;8,63;49,46;45;7;14,98;27
Tue;21;06;2016;10:00;477,89;22;88,63;32;25;8,09;15;30,04;45;61;8,36;47,95;45;7;14,82;28
Tue;21;06;2016;10:15;478,21;23;89,89;32;24;8,09;14;30,63;44;61;8,58;48,07;45;7;14,96;28
Tue;21;06;2016;10:30;479,49;23;94,65;33;22;5,05;16,5;30,71;45;61;8,33;48,21;43;8;15,03;26
Tue;21;06;2016;10:45;483,9;23;95,96;31;24;8,09;17,5;31,06;44;62;8,62;49,75;41;7;14,93;26
Tue;21;06;2016;11:00;481,25;23;89,42;34;23;8,09;16,5;31,44;44;61;8,35;48,42;44;8;15,03;27
Tue;21;06;2016;11:15;485,18;23;89,74;33;23;6,06;17;31,67;44;61;8,61;49,11;45;7;17,99;29
Tue;21;06;2016;11:30;496,35;23;93,16;33;23;8,09;16,5;32,53;45;62;8,35;46,83;45;8;23,89;28
Tue;21;06;2016;11:45;493,18;23;94,66;33;24;7,08;16,5;31,9;44;62;8,51;49,25;45;8;18,3;28
Tue;21;06;2016;12:00;491,47;26;90,6;33;23;6,06;16,5;32,01;44;61;8,54;48,21;45;7;23,54;27
Tue;21;06;2016;12:15;504,7;23;92,75;32;24;8,09;17;31,97;44;62;8,35;56,83;46;8;23,72;27
Tue;21;06;2016;12:30;510,92;24;97,8;34;23;6,06;15;35,9;45;61;8,61;55,54;44;7;24;30
Tue;21;06;2016;12:45;493,15;24;94,19;32;23;6,06;14;35,14;43;62;8,41;47,92;44;8;22,44;29
Tue;21;06;2016;13:00;497,46;24;88,85;33;24;7,08;14;39,07;44;62;8,63;50,14;45;8;22,7;27
Tue;21;06;2016;13:15;499,11;24;93,6;33;24;6,06;14;37,83;44;62;8,37;48,31;46;7;23,93;27
Tue;21;06;2016;13:30;503,6;24;98,45;32;23;6,06;14;38,9;43;62;8,59;48,79;46;8;23,8;27
Tue;21;06;2016;13:45;506,87;24;92,15;34;24;8,09;14;38,17;44;62;8,34;53,37;45;7;23,76;29
Tue;21;06;2016;14:00;514,25;25;92,37;34;24;5,05;14,8;38,78;43;62;8,7;62,72;46;7;23,82;27
Tue;21;06;2016;14:15;514,05;24;98,52;34;23;8,09;14,8;37,12;44;62;8,61;54,63;47;8;24,29;26
Tue;21;06;2016;14:30;512,6;25;93,19;34;25;8,09;14,8;42,23;45;62;8,46;48,75;46;8;24,09;28
Tue;21;06;2016;14:45;504,74;25;88,63;35;23;7,08;14,8;41,01;43;62;8,65;49,27;46;8;24,3;29
Tue;21;06;2016;15:00;519,65;24;96,53;34;24;7,08;14,8;41,74;44;68;8,57;49,27;46;9;25,67;27
Tue;21;06;2016;15:15;535,32;25;94,74;33;24;8,09;17;41,57;45;71;8,49;59,42;46;9;26,02;27
Tue;21;06;2016;15:30;532,1;27;89,65;34;25;7,08;17,5;39,76;44;69;8,58;60,3;46;9;29,24;26
Tue;21;06;2016;15:45;525,26;28;92,57;35;24;7,08;16,5;39,68;45;67;8,65;49,11;46;8;29,68;29
Tue;21;06;2016;16:00;523,55;25;98,35;34;24;8,09;17,5;40,99;43;66;8,41;49,11;46;8;26,11;29
Tue;21;06;2016;16:15;513,48;25;93,19;35;25;7,08;16,5;34,9;44;65;8,58;49,27;45;8;26,97;30
Tue;21;06;2016;16:30;507,75;28;88,06;34;24;8;17;34,9;44;62;8,66;51,16;47;8;26,97;26
Tue;21;06;2016;16:45;527,13;26;94,47;34;26;7;17;34,9;44;65;8,43;62,36;46;9;26,97;26
Tue;21;06;2016;17:00;514,7;25;96,5;34;25;7;15,2;34,9;44;63;9,07;53,06;46;8;26,97;27
Tue;21;06;2016;17:15;508,15;24;91,01;35;25;8;15,2;34,9;42;67;8,65;48,42;45;8;26,97;29
Tue;21;06;2016;17:30;505,28;25;87,23;34;25;6;15,2;34,9;44;68;8,56;47,43;46;9;26,97;28
Tue;21;06;2016;17:45;518,43;25;94,53;34;25;8;15,2;32,88;45;73;8,48;48,9;45;8;28,43;27
Tue;21;06;2016;18:00;516,85;24;90,89;35;24;8;15,2;29,58;44;69;8,55;60;46;7;29,65;26
Tue;21;06;2016;18:15;507,73;24;86,19;35;25;6;14,5;26,92;43;73;8,47;52,02;46;8;33,63;26
Tue;21;06;2016;18:30;498,76;24;89,54;33;24;8;13,5;26,39;44;68;8,13;46,62;45;7;33,58;28
Tue;21;06;2016;18:45;502,45;24;94,16;32;24;7;14;25,94;43;67;7,96;47,82;46;8;33,56;28
Tue;21;06;2016;19:00;480,72;24;86,8;33;23;6;14;22,28;43;64;8,44;45,35;45;8;32,85;25
Tue;21;06;2016;19:15;484,1;24;87,14;33;24;8;14;22,04;43;65;8,22;46,8;44;7;32,9;25
Tue;21;06;2016;19:30;483,72;24;93,86;33;23;6;14;18,62;43;62;8,09;45,67;45;8;32,47;27
Tue;21;06;2016;19:45;493,68;24;89,93;31;24;8;14;21,45;43;64;8,27;53,96;44;8;32,07;28
Tue;21;06;2016;20:00;476,9;23;84,07;32;23;6;16;21,54;44;62;8,24;51,01;42;7;32,04;25
Tue;21;06;2016;20:15;486,56;24;91,73;33;22;6;16;21,61;44;63;8,13;51,01;40;8;33,08;25
Tue;21;06;2016;20:30;480,61;24;91,66;31;21;7;15,5;21,83;43;64;8,32;45,8;40;7;33,49;27
Tue;21;06;2016;20:45;476,1;23;85,62;32;23;6;15;21,31;44;61;8,09;47,74;41;8;33,34;27
Tue;21;06;2016;21:00;475,61;23;85,59;32;23;7;15,5;20,76;45;63;8,26;46,5;41;7;33;25
Tue;21;06;2016;21:15;479,78;24;93,83;32;23;5;15;20,57;43;62;8,09;46,5;42;8;31,8;25
Tue;21;06;2016;21:30;475,36;23;87,57;31;22;8;15,5;20,93;44;62;8,19;45,86;42;7;31,31;27
Tue;21;06;2016;21:45;465,61;24;84,65;32;20;5;15,5;21,2;43;62;8,3;46,01;38;8;30,96;27
Tue;21;06;2016;22:00;466,47;23;85,91;31;22;7;14,5;20;44;62;8,2;45,13;41;7;30,73;25
Tue;21;06;2016;22:15;469,86;24;90,98;32;22;6;12,5;17,11;43;62;8,1;46,36;42;8;30,81;25
Tue;21;06;2016;22:30;457,91;24;82,09;31;20;7;13;19,16;43;62;8,26;46,68;38;7;30,72;26
Tue;21;06;2016;22:45;464,16;24;83,41;32;22;6;13;19,89;43;62;8,33;42,84;41;8;30,69;28
Tue;21;06;2016;23:00;459,73;24;89,9;32;22;6;13;16,77;44;61;8,08;41,11;41;7;29,87;24
Tue;21;06;2016;23:15;457,99;24;89,51;32;22;6;13;19,78;44;61;8,22;39,38;39;7;28,1;25
Tue;21;06;2016;23:30;458,91;23;84,91;31;22;7;13;16,24;44;62;8,34;39,69;43;7;30,73;27
Tue;21;06;2016;23:45;461,7;24;86,71;32;20;6;13;19,7;44;61;8,21;41,53;42;8;28,55;27
Wed;22;06;2016;00:00;459,82;24;89,79;32;20;7;13;17,3;44;61;8,07;40,57;42;7;29,08;25
Wed;22;06;2016;00:15;452,71;23;83;31;23;5;13;19,15;45;61;8,27;39,77;39;7;30,52;25
Wed;22;06;2016;00:30;451,31;22;83,44;31;20;7;14;17,57;44;62;8,27;40,73;42;7;27,3;25
Wed;22;06;2016;00:45;459,84;22;88,46;31;21;6;13,5;18,32;45;61;8,09;39,72;42;7;29,75;27
Wed;22;06;2016;01:00;457,25;23;85,73;31;22;7;15,5;18,43;43;61;8,23;39,39;40;7;28,97;27
Wed;22;06;2016;01:15;443,66;21;81,43;31;20;6;16;12,69;43;61;8,25;41,93;41;7;28,36;25
Wed;22;06;2016;01:30;449,85;22;83,04;32;22;7;15;13,22;44;60;8,18;38,97;42;7;30,43;25
Wed;22;06;2016;01:45;461,86;22;91,14;31;22;5;15,5;18,49;44;62;8,23;39,07;40;7;30,43;26
Wed;22;06;2016;02:00;451,01;22;82,2;31;20;7;15,5;18,15;43;61;8,25;38,16;41;7;28,76;28
Wed;22;06;2016;02:15;445,24;22;81,78;32;21;6;15;13,12;43;61;8,13;40,34;42;7;27,88;25
Wed;22;06;2016;02:30;448,27;21;84,77;31;22;7;15;12,48;45;61;8,39;40,34;39;7;30,3;24
Wed;22;06;2016;02:45;458,68;22;86,79;31;21;6;15;19,34;43;61;8,11;40,02;40;7;30,43;28
Wed;22;06;2016;03:00;446,12;22;83,18;31;21;5;14;16,43;43;61;8,19;39,01;42;7;27,31;26
Wed;22;06;2016;03:15;443,3;21;85,02;31;22;8;13;14,82;45;60;8,16;38,72;38;7;26,59;25
Wed;22;06;2016;03:30;446,59;21;90,2;32;21;5;13;12,45;43;61;8,24;38,72;41;7;28,98;24
Wed;22;06;2016;03:45;446,16;21;83,92;29;22;7;12,75;15,21;43;61;8,16;40,18;40;7;28,95;27
Wed;22;06;2016;04:00;448,66;22;80,91;32;22;6;12,75;14,86;44;61;8,33;41,86;40;7;28,95;27
Wed;22;06;2016;04:15;440,95;21;82,57;30;20;6;13,5;14,86;43;60;8,1;39,97;42;6;28,95;25
Wed;22;06;2016;04:30;447,27;21;89,15;31;21;7;12;14,86;43;61;8,22;40,08;38;7;28,95;25
Wed;22;06;2016;04:45;449,91;22;82,17;32;22;5;13,5;14,86;44;61;8,32;41,1;41;7;28,95;27
Wed;22;06;2016;05:00;439,56;21;81,63;31;19;7;13;14,86;43;60;8,51;39,11;40;6,5;28,95;26
Wed;22;06;2016;05:15;447,06;21;88,57;31;22;6;13,5;16,78;43;61;8,11;40,85;38;6,5;26,74;24
Wed;22;06;2016;05:30;430,71;21;83,4;30;22;7;13;14,92;42;61;8,18;39,87;41;7;15,34;25
Wed;22;06;2016;05:45;429,33;21;81,9;31;20;6;14,5;18,76;44;60;8,35;37,54;37;7;15,28;27
Wed;22;06;2016;06:00;431,5;21;81,11;31;22;6;15,5;16,52;43;61;8,23;37,86;40;6;15,28;27
Wed;22;06;2016;06:15;446,6;22;91,04;31;21;7;15,33;22,05;43;61;8,11;39,49;39;6,2;15,37;25
Wed;22;06;2016;06:30;440,2;21;87,35;31;22;5;15,33;21,65;43;61;8,25;40,27;38;6,2;15,15;25
Wed;22;06;2016;06:45;437,79;21;82,75;31;22;7;15,33;21,52;43;61;8,3;40,34;41;6,2;15,36;22
Wed;22;06;2016;07:00;430,35;21;84,33;29;20;6;15;22,17;42;60;8,14;41,17;37;6,2;15,34;23
Wed;22;06;2016;07:15;433,97;20;81,68;33;22;6;15,25;22,48;42;61;8,16;33,99;41;6,2;15,21;26
Wed;22;06;2016;07:30;437,66;19;84,3;31;23;7;15,25;22,41;44;61;8,14;36,21;38;6;15,35;27
Wed;22;06;2016;07:45;432,79;19;81,71;32;20;5;15;23,42;43;61;8,63;35,73;40;6;15,31;27
Wed;22;06;2016;08:00;439,76;20;83,58;31;22;8;14,5;23,26;43;61;10,21;34,96;40;6;15,25;27
Wed;22;06;2016;08:15;444,82;21;84,7;31;22;5;13,5;23,18;44;61;8,55;37,5;38;7;21,4;27
Wed;22;06;2016;08:30;451,54;22;85,24;30;20;7;14;20,81;43;61;8,83;36,28;40;5;29,38;29
Wed;22;06;2016;08:45;445,21;21;82,51;32;21;6;13,5;17,28;44;61;8,25;36,28;39;6;30,4;27
Wed;22;06;2016;09:00;458,26;22;86,66;33;23;6;14;25,27;43;61;8,67;37,83;41;6;22,84;28
Wed;22;06;2016;09:15;466,89;23;91,77;33;23;7;14;29,42;44;61;8,73;38,19;42;8;14,79;29
Wed;22;06;2016;09:30;467,25;23;95,42;34;24;5;14;29,53;43;62;9,35;38,03;40;6;14,93;29
Wed;22;06;2016;09:45;469,77;23;94,13;33;22;7;14;29,68;45;65;7,9;38,03;41;7;15,04;28
Wed;22;06;2016;10:00;477,57;23;99,18;34;21;6;14;30,19;43;65;9,24;40,12;43;6;14,84;29
Wed;22;06;2016;10:15;484,85;24;98,85;33;24;7;14;30,14;45;66;8,39;41,64;43;6;14,83;29
Wed;22;06;2016;10:30;488,02;23;99,86;35;23;7;17;30,29;44;67;8,94;39,95;43;6;14,98;29
Wed;22;06;2016;10:45;485,46;23;98,99;34;22;7;16;30,65;44;66;8,79;40,9;44;7;15,14;28
Wed;22;06;2016;11:00;485,68;23;97,45;34;23;7;17;31,34;45;66;8,59;39,8;42;7;15,5;29
Wed;22;06;2016;11:15;492,25;23;95,94;34;25;7;17;30,85;45;64;9,16;37,37;44;6;23,92;30
